Time,IAT,Lux,OCC,SAP,DAT,RAD,OAT
2015-05-13 00:00:00,24.174030304,20.2324787092,0.0,2.59022164345,15.4151411057,0.0,10.2869338989
2015-05-13 00:15:00,24.174030304,20.2324787092,0.0,2.67591738701,15.4151411057,0.0,10.272901535
2015-05-13 00:30:00,24.174030304,20.2324787092,0.0,1.10653412342,15.3540906906,0.0,10.0427322388
2015-05-13 00:45:00,24.3655586243,20.2324787092,0.0,1.10653412342,17.1855926514,0.0,9.97256851194
2015-05-13 01:00:00,24.5570888519,20.2324787092,0.0,1.10653412342,20.1923065186,0.0,9.42310333252
2015-05-13 01:15:00,24.5570888519,20.2324787092,0.0,1.10653412342,21.2912082672,0.0,9.01386928558
2015-05-13 01:30:00,24.5570888519,20.2324787092,0.0,1.10653412342,22.1031246185,0.0,8.57752990723
2015-05-13 01:45:00,24.7486171722,20.2324787092,0.0,1.10653412342,22.5122089386,0.0,8.5024137497
2015-05-13 02:00:00,24.7486171722,20.2324787092,0.0,1.10653412342,22.7564105988,0.0,8.58753204346
2015-05-13 02:15:00,24.7486171722,20.2324787092,0.0,1.10653412342,23.0006103516,0.0,8.51462650299
2015-05-13 02:30:00,24.7486171722,20.2324787092,0.0,1.10653412342,23.0616607666,0.0,8.40075111389
2015-05-13 02:45:00,24.7486171722,20.2324787092,0.0,1.10653412342,23.1227092743,0.0,8.1476316452
2015-05-13 03:00:00,24.7486171722,20.2324787092,0.0,1.10653412342,23.1227092743,0.0,8.09713554382
2015-05-13 03:15:00,24.7486171722,20.2324787092,0.0,1.10653412342,23.1837596893,0.0,8.05644130707
2015-05-13 03:30:00,24.7486171722,20.2324787092,0.0,1.10653412342,23.1837596893,0.0,8.10885906219
2015-05-13 03:45:00,24.7486171722,20.2324787092,0.0,1.10653412342,23.1837596893,0.0,7.84493255615
2015-05-13 04:00:00,24.7486171722,20.2324787092,0.0,1.10653412342,23.1837596893,0.0,7.64101696014
2015-05-13 04:15:00,24.7486171722,20.2324787092,0.0,1.10653412342,23.1837596893,0.0,7.35147166252
2015-05-13 04:30:00,24.7486171722,20.2324787092,0.0,1.10653412342,23.1837596893,0.0,7.35652923584
2015-05-13 04:45:00,24.7486171722,20.2324787092,0.0,1.10653412342,23.1837596893,0.0,7.30307626724
