Date/Time,C38130:Zone Outdoor Air Drybulb Temperature [C](TimeStep),OCCU,C38130:Zone Windows Total Transmitted Solar Radiation Energy [J](TimeStep),C38130:Daylighting Reference Point 1 Illuminance [lux](TimeStep),C38130:Zone Mean Air Temperature [C](TimeStep),C38130:Zone Air Heat Balance Surface Convection Rate [W](TimeStep),ZoneCO2,VAV_SYSTEM SUPPLY FAN OUTLET:System Node Temperature [C](TimeStep),VAV_SYSTEM SUPPLY FAN OUTLET:System Node Pressure [Pa](TimeStep),SupplyFlow,SupplyCO2
 07/10  00:30:00,13.948375,0,0,0,20.26014257,315.9417993,420.0017907,12.80009574,100093.3371,1.54E-02,420.0017919
 07/10  00:35:00,13.973375,0,0,0,20.24123341,314.484814,420.0015763,12.80009713,100093.7341,1.54E-02,420.0015774
 07/10  00:40:00,13.998375,0,0,0,20.22291042,313.028494,420.0013877,12.80009836,100094.1312,1.54E-02,420.0013886
 07/10  00:45:00,14.023375,0,0,0,20.20512497,311.5745702,420.0012217,12.80009944,100094.5282,1.54E-02,420.0012224
 07/10  00:50:00,14.048375,0,0,0,20.1878043,310.1330514,420.0010755,12.80010037,100094.9252,1.54E-02,420.0010761
 07/10  00:55:00,14.073375,0,0,0,20.17090569,308.7094456,420.0009468,12.80010117,100095.3223,1.54E-02,420.0009474
 07/10  01:00:00,14.098375,0,0,0,20.15441221,307.3038652,420.0008336,12.80010187,100095.7193,1.54E-02,420.0008341
 07/10  01:05:00,14.04004167,0,0,0,20.13397669,306.3502986,420.0007339,12.80009228,100096.0171,1.54E-02,420.0007343
 07/10  01:10:00,13.98170833,0,0,0,20.10944503,306.2572012,420.0006461,12.80008812,100096.3149,1.54E-02,420.0006465
 07/10  01:15:00,13.923375,0,0,0,20.08291472,306.6379609,420.0005688,12.80008183,100096.6127,1.54E-02,420.0005691
 07/10  01:20:00,13.86504167,0,0,0,20.05607455,307.1367142,420.0005007,12.80007584,100096.9104,1.54E-02,420.000501
 07/10  01:25:00,13.80670833,0,0,0,20.02950376,307.6030106,420.0004408,12.80007095,100097.2082,1.54E-02,420.0004411
 07/10  01:30:00,13.748375,0,0,0,20.00314262,308.031051,420.0003881,12.80006708,100097.506,1.54E-02,420.0003883
 07/10  01:35:00,13.69004167,0,0,0,19.97682456,308.4524801,420.0003416,12.80006396,100097.8038,1.54E-02,420.0003418
 07/10  01:40:00,13.63170833,0,0,0,19.95048148,308.8843267,420.0003007,12.80006141,100098.1016,1.54E-02,420.0003009
 07/10  01:45:00,13.573375,0,0,0,19.92412516,309.326234,420.0002647,12.80005933,100098.3994,1.54E-02,420.0002649
 07/10  01:50:00,13.51504167,0,0,0,19.89778398,309.7728853,420.0002331,12.80005766,100098.6971,1.54E-02,420.0002332
 07/10  01:55:00,13.45670833,0,0,0,19.87147077,310.2201889,420.0002052,12.80005633,100098.9949,1.54E-02,420.0002053
 07/10  02:00:00,13.398375,0,0,0,19.84518384,310.6673802,420.0001806,12.8000553,100099.2927,1.54E-02,420.0001807
 07/10  02:05:00,13.36504167,0,0,0,19.82023061,310.9827314,420.000159,12.80005698,100099.2927,1.54E-02,420.0001591
 07/10  02:10:00,13.33170833,0,0,0,19.79666432,311.0489016,420.0001399,12.80005752,100099.2927,1.54E-02,420.00014
 07/10  02:15:00,13.298375,0,0,0,19.77384649,310.9747879,420.0001232,12.80005869,100099.2927,1.54E-02,420.0001233
 07/10  02:20:00,13.26504167,0,0,0,19.75125632,310.8690782,420.0001084,12.80005988,100099.2927,1.54E-02,420.0001085
 07/10  02:25:00,13.23170833,0,0,0,19.72871014,310.7782676,420.0000954,12.8000609,100099.2927,1.54E-02,420.0000955
 07/10  02:30:00,13.198375,0,0,0,19.70622073,310.7043105,420.000084,12.80006176,100099.2927,1.54E-02,420.0000841
 07/10  02:35:00,13.16504167,0,0,0,19.68383481,310.6373834,420.000074,12.80006253,100099.2927,1.54E-02,420.000074
 07/10  02:40:00,13.13170833,0,0,0,19.66156939,310.5719928,420.0000651,12.80006324,100099.2927,1.54E-02,420.0000651
 07/10  02:45:00,13.098375,0,0,0,19.63941684,310.5079642,420.0000573,12.80006389,100099.2927,1.54E-02,420.0000573
 07/10  02:50:00,13.06504167,0,0,0,19.61736444,310.4468013,420.0000504,12.80006451,100099.2927,1.54E-02,420.0000505
 07/10  02:55:00,13.03170833,0,0,0,19.59540393,310.3894007,420.0000444,12.80006508,100099.2927,1.54E-02,420.0000444
 07/10  03:00:00,12.998375,0,0,0,19.57353128,310.3357911,420.0000391,12.80006562,100099.2927,1.54E-02,420.0000391
 07/10  03:05:00,12.93170833,0,0,0,19.55006556,310.4940361,420.0000344,12.8000676,100099.5905,1.54E-02,420.0000344
 07/10  03:10:00,12.86504167,0,0,0,19.52492896,310.9746604,420.0000303,12.80006888,100099.8883,1.54E-02,420.0000303
 07/10  03:15:00,12.798375,0,0,0,19.49893636,311.6412468,420.0000266,12.80007065,100100.186,1.54E-02,420.0000267
 07/10  03:20:00,12.73170833,0,0,0,19.4727568,312.3545889,420.0000235,12.80007256,100100.4838,1.54E-02,420.0000235
 07/10  03:25:00,12.66504167,0,0,0,19.44662714,313.0542737,420.0000206,12.80007437,100100.7816,1.54E-02,420.0000207
 07/10  03:30:00,12.598375,0,0,0,19.42052983,313.7371099,420.0000182,12.80007597,100101.0794,1.54E-02,420.0000182
 07/10  03:35:00,12.53170833,0,0,0,19.39440169,314.415358,420.000016,12.80007736,100101.3772,1.54E-02,420.000016
 07/10  03:40:00,12.46504167,0,0,0,19.36821667,315.0958921,420.0000141,12.80007859,100101.675,1.54E-02,420.0000141
 07/10  03:45:00,12.398375,0,0,0,19.34198023,315.7787684,420.0000124,12.80007968,100101.9727,1.54E-02,420.0000124
 07/10  03:50:00,12.33170833,0,0,0,19.31570434,316.4618612,420.0000109,12.80008067,100102.2705,1.54E-02,420.0000109
 07/10  03:55:00,12.26504167,0,0,0,19.28939538,317.1438206,420.0000096,12.80008157,100102.5683,1.54E-02,420.0000096
 07/10  04:00:00,12.198375,0,0,0,19.26305428,317.824428,420.0000084,12.80008239,100102.8661,1.54E-02,420.0000084
 07/10  04:05:00,12.148375,0,0,0,19.23747626,318.3885067,420.0000074,12.8000731,100103.5609,1.54E-02,420.0000074
 07/10  04:10:00,12.098375,0,0,0,19.21269499,318.7997287,420.0000065,12.80006896,100104.2557,1.54E-02,420.0000065
 07/10  04:15:00,12.048375,0,0,0,19.18831843,319.1222204,420.0000058,12.80006233,100104.9506,1.54E-02,420.0000058
 07/10  04:20:00,11.998375,0,0,0,19.16402353,319.4221751,420.0000051,12.80005567,100105.6454,1.54E-02,420.0000051
 07/10  04:25:00,11.948375,0,0,0,19.13969326,319.7282926,420.0000045,12.80005001,100106.3402,1.54E-02,420.0000045
 07/10  04:30:00,11.898375,0,27398.87115,10.21750633,19.13136882,327.3067495,420.0000039,12.80004547,100107.035,1.54E-02,420.0000039
 07/10  04:35:00,11.848375,0,53868.97234,18.64265897,19.14965542,336.3036723,420.0000034,12.80004556,100107.7299,1.54E-02,420.0000035
 07/10  04:40:00,11.798375,0,75760.75727,33.48599765,19.18975173,342.8360192,420.000003,12.80004888,100108.4247,1.54E-02,420.000003
 07/10  04:45:00,11.748375,0,99037.60366,51.73615926,19.24279027,348.4085461,420.0000027,12.80005171,100109.1195,1.54E-02,420.0000027
 07/10  04:50:00,11.698375,0,123511.7018,78.11066893,19.30603607,355.2919579,420.0000024,12.80005299,100109.8143,1.54E-02,420.0000024
 07/10  04:55:00,11.648375,0,148471.5431,115.3265079,19.38163018,363.6826884,420.0000021,12.80005401,100110.5091,1.54E-02,420.0000021
 07/10  05:00:00,11.598375,0,177092.6042,187.9917423,19.47324516,373.56952,420.0000018,12.80005575,100111.204,1.54E-02,420.0000018
 07/10  05:05:00,11.70670833,0,201456.1578,237.7133236,19.58751058,381.8081164,420.0000016,12.80005833,100111.8988,1.54E-02,420.0000016
 07/10  05:10:00,11.81504167,0,222454.1498,293.3474712,19.71961711,387.502097,420.0000014,12.8000597,100112.5936,1.54E-02,420.0000014
 07/10  05:15:00,11.923375,0,243832.2848,353.8559571,19.86295851,392.7784148,420.0000012,12.80005867,100113.2884,1.54E-02,420.0000012
 07/10  05:20:00,12.03170833,0,265492.4108,417.9036078,20.01444576,398.5363174,420.0000011,12.80005596,100113.9833,1.54E-02,420.0000011
 07/10  05:25:00,12.14004167,0,287359.5397,483.910401,20.1737115,404.8216064,420.000001,12.80005278,100114.6781,1.54E-02,420.000001
 07/10  05:30:00,12.248375,0,309372.0795,550.0967176,20.34105623,411.4762444,420.0000008,12.80004967,100115.3729,1.54E-02,420.0000008
 07/10  05:35:00,12.35670833,0,325117.4084,602.4090228,20.51190285,416.3393464,420.0000007,12.80004664,100116.0677,1.54E-02,420.0000007
 07/10  05:40:00,12.46504167,0,342196.967,692.4661303,20.68433757,421.7024609,420.0000007,12.80004281,100116.7626,1.54E-02,420.0000007
 07/10  05:45:00,12.573375,0,360320.6558,729.2426273,20.85965239,427.8784315,420.0000006,12.80003872,100117.4574,1.54E-02,420.0000006
 07/10  05:50:00,12.68170833,0,377721.4435,755.1979542,21.03866866,434.0870928,420.0000005,12.80003482,100118.1522,1.54E-02,420.0000005
 07/10  05:55:00,12.79004167,0,394568.1614,769.8406066,21.2209081,440.1374508,420.0000004,12.80003097,100118.847,1.54E-02,420.0000004
 07/10  06:00:00,12.898375,0,410970.9011,771.0633329,21.40540714,446.0875288,420.0000004,12.80002926,100119.5419,1.54E-02,420.0000004
 07/10  06:05:00,13.05670833,0,426688.6726,820.6749516,21.59160559,450.6429666,420.0000003,12.80005111,100120.1374,1.54E-02,420.0000003
 07/10  06:10:00,13.21504167,0,438391.1462,897.7749717,21.77897789,455.1145364,420.0000003,12.80005235,100120.733,1.54E-02,420.0000003
 07/10  06:15:00,13.373375,0,454494.7641,944.5530694,21.96863608,460.2341849,420.0000003,12.80005483,100121.3285,1.54E-02,420.0000003
 07/10  06:20:00,13.53170833,0,470183.4999,989.5520301,22.16089252,465.2772795,420.0000002,12.80005745,100121.9241,1.54E-02,420.0000002
 07/10  06:25:00,13.69004167,0,485482.6669,1032.21687,22.35480965,470.0214639,420.0000002,12.80005951,100122.5197,1.54E-02,420.0000002
 07/10  06:30:00,13.848375,0,500406.0054,1071.995531,22.54914169,474.5458481,420.0000002,12.80006076,100123.1152,1.54E-02,420.0000002
 07/10  06:35:00,14.00670833,0,504067.1193,1090.552138,22.7363354,475.9488992,420.0000002,12.80006132,100123.7108,1.54E-02,420.0000002
 07/10  06:40:00,14.16504167,0,507459.0324,1104.825648,22.91023715,476.0951721,420.0000001,12.80006052,100124.3064,1.54E-02,420.0000001
 07/10  06:45:00,14.323375,0,510578.5005,1114.683344,23.07214504,477.2193075,420.0000001,12.80005886,100124.9019,1.54E-02,420.0000001
 07/10  06:50:00,14.48170833,0,513422.5263,1120.003857,23.22574053,478.6496298,420.0000001,12.80005739,100125.4975,1.54E-02,420.0000001
 07/10  06:55:00,14.64004167,0,515988.2545,1120.676422,23.37340006,479.909608,420.0000001,12.80005638,100126.0931,1.54E-02,420.0000001
 07/10  07:00:00,14.798375,0,518272.858,1116.6002,23.51576416,480.8402349,420.0000001,12.8000556,100126.6886,1.54E-02,420.0000001
 07/10  07:05:00,14.948375,0,520273.4139,1135.249861,23.65207557,481.4296208,420.0000001,12.80005836,100127.0857,1.54E-02,420.0000001
 07/10  07:10:00,15.098375,0,521986.7726,1151.508392,23.78216702,481.8996579,420.0000001,12.80005931,100127.4827,1.54E-02,420.0000001
 07/10  07:15:00,15.248375,0,523409.4225,1165.327571,23.9063312,482.1960521,420.0000001,12.80006111,100127.8797,1.54E-02,420.0000001
 07/10  07:20:00,15.398375,0,524537.3513,1176.663575,23.99782729,486.5225711,420.0000001,12.62874516,100128.2768,1.65E-02,420.0000001
 07/10  07:25:00,15.548375,0,525365.9097,1185.622079,24.00076927,504.6983262,420,12.44356135,100128.6738,1.97E-02,420
 07/10  07:30:00,15.698375,0,525889.678,1192.056765,24.00084639,525.256209,420,12.7293329,100129.0709,2.06E-02,420
 07/10  07:35:00,15.848375,0,524402.4439,1191.626797,24.00076408,542.9923978,420,12.67169378,100129.4679,2.25E-02,420
 07/10  07:40:00,15.998375,0,515679.4797,1186.280034,24.00069582,556.1026439,420,12.71992871,100129.865,2.38E-02,420
 07/10  07:45:00,16.148375,0,513662.6917,1179.933326,24.00063177,569.350041,420,12.73232742,100130.262,2.51E-02,420
 07/10  07:50:00,16.298375,0,511355.1498,1171.117376,24.00056987,582.1017673,420,12.74119221,100130.659,2.63E-02,420
 07/10  07:55:00,16.448375,0,508746.8599,1159.814767,24.00051152,594.0477507,420,12.74929382,100131.0561,2.74E-02,420
 07/10  08:00:00,16.598375,0,505826.6476,1146.010751,24.00045751,605.1249022,420,12.75631434,100131.4531,2.86E-02,420
 07/10  08:05:00,16.698375,0,502582.1782,1143.674623,24.00041832,615.3377691,420,12.76549315,100131.4531,2.95E-02,420
 07/10  08:10:00,16.798375,0,499000.0153,1139.63955,24.00038276,624.7333522,420,12.77024675,100131.4531,3.04E-02,420
 07/10  08:15:00,16.898375,0,495065.7193,1133.897314,24.00034851,633.2378596,420,12.77425382,100131.4531,3.12E-02,420
 07/10  08:20:00,16.998375,0,490763.9903,1126.441332,24.00033812,640.8827797,420,12.78761541,100131.4531,3.17E-02,420
 07/10  08:25:00,17.098375,0,486078.8564,1117.266636,24.00030274,647.7591766,420,12.77999383,100131.4531,3.24E-02,420
 07/10  08:30:00,17.198375,0,480993.9082,1106.369853,24.00026508,653.7695631,420,12.78205098,100131.4531,3.31E-02,420
 07/10  08:35:00,17.298375,0,474280.9819,1091.934285,24.0002318,658.3324793,420,12.78558161,100131.4531,3.37E-02,420
 07/10  08:40:00,17.398375,0,467184.2095,1075.837747,24.00020225,661.7950894,420,12.78826333,100131.4531,3.42E-02,420
 07/10  08:45:00,17.498375,0,459692.5891,1058.103601,24.00017602,664.1852002,420,12.79060119,100131.4531,3.46E-02,420
 07/10  08:50:00,17.598375,0,451796.207,1038.756232,24.00015301,665.4748097,420,12.79277867,100131.4531,3.49E-02,420
 07/10  08:55:00,17.698375,0,443486.6517,1017.821025,24.00013331,665.6261628,420,12.79486531,100131.4531,3.51E-02,420
 07/10  09:00:00,17.798375,0,434757.4446,995.3243511,24.0001168,664.6513415,420,12.7968257,100131.4531,3.53E-02,420
 07/10  09:05:00,17.89004167,1,425604.4827,977.239773,24.00002915,672.5214032,429.5834151,12.72399426,100131.4531,3.94E-02,420
 07/10  09:10:00,17.98170833,1,416026.4829,957.8199906,24.00003293,676.3650141,443.581197,12.7892997,100131.4531,4.02E-02,428.441909
 07/10  09:15:00,18.073375,1,406025.4198,937.0885648,24.00004798,676.1042275,457.4748518,12.79704485,100131.4531,4.04E-02,440.7723777
 07/10  09:20:00,18.16504167,1,395606.9474,915.0698725,24.0000638,673.7304087,469.6581149,12.79959731,100131.4531,4.04E-02,453.0111222
 07/10  09:25:00,18.25670833,1,384780.7936,891.7890981,24.00007781,669.6374972,480.0896451,12.80145595,100131.4531,4.03E-02,463.7432044
 07/10  09:30:00,18.348375,1,373561.1178,867.2722238,24.00008965,663.9824693,489.120742,12.80318396,100131.4531,4.01E-02,472.9322072
 07/10  09:35:00,18.44004167,1,361647.4171,841.0272936,24.00009959,656.7665658,497.0488448,12.80501235,100131.4531,3.97E-02,480.8875861
 07/10  09:40:00,18.53170833,1,349413.6635,813.6592498,24.00010793,648.1599346,504.0614652,12.80682212,100131.4531,3.93E-02,487.8713513
 07/10  09:45:00,18.623375,1,336890.1812,785.2014877,24.00011685,638.3217097,510.2820122,12.80864865,100131.4531,3.87E-02,494.0486798
 07/10  09:50:00,18.71504167,1,324112.3466,755.6879487,24.00016848,627.4033924,515.807358,12.81057515,100131.4531,3.81E-02,499.5282809
 07/10  09:55:00,18.80670833,1,311120.5688,725.1531044,24.00022185,615.579558,520.7225189,12.81246051,100131.4531,3.74E-02,504.395488
 07/10  10:00:00,18.898375,1,297960.1762,693.6319402,24.00027271,603.0531949,525.1037375,12.81437472,100131.4531,3.66E-02,508.7251909
 07/10  10:05:00,18.98170833,1,284681.2066,670.0373918,24.00031798,590.1128556,529.0187993,12.81643276,100130.7583,3.58E-02,512.5845509
 07/10  10:10:00,19.06504167,1,271338.0969,645.6873047,24.0003586,577.6915596,532.5241256,12.81692484,100130.0635,3.51E-02,516.0332793
 07/10  10:15:00,19.148375,1,257989.2705,620.6097127,24.00039984,564.2603557,535.6715901,12.81984996,100129.3687,3.42E-02,519.1210768
 07/10  10:20:00,19.23170833,1,244696.6246,594.8330149,24.00044551,549.9749336,538.508585,12.82312707,100128.6738,3.33E-02,521.8936384
 07/10  10:25:00,19.31504167,1,231524.9184,568.3859611,24.00049197,535.5392475,541.0754357,12.82552928,100127.979,3.24E-02,524.3927113
 07/10  10:30:00,19.398375,1,218541.07,541.297636,24.00053717,521.2812258,543.4055605,12.82638452,100127.2842,3.15E-02,526.6538175
 07/10  10:35:00,19.48170833,1,205204.5041,511.0065486,24.00055017,507.1082484,545.5288021,12.81595658,100126.5894,3.09E-02,528.706395
 07/10  10:40:00,19.56504167,1,192181.5853,480.1338871,24.00058345,493.5004011,547.4668035,12.82507992,100125.8945,3.02E-02,530.5767316
 07/10  10:45:00,19.648375,1,179544.0787,448.7040937,24.00061658,480.6255902,549.2385165,12.82563219,100125.1997,2.94E-02,532.2838925
 07/10  10:50:00,19.73170833,1,167362.9521,416.742248,24.00064637,468.6125122,550.8600769,12.82506396,100124.5049,2.87E-02,533.844572
 07/10  10:55:00,19.81504167,1,155707.323,384.2740557,24.00067219,457.5427527,552.344951,12.82391605,100123.8101,2.81E-02,535.272984
 07/10  11:00:00,19.898375,1,144643.373,351.3258359,24.00069414,447.4295556,553.7045177,12.82239381,100123.1152,2.75E-02,536.5809908
 07/10  11:05:00,19.91504167,1,134233.2472,338.720533,24.00072309,437.8904362,554.9534377,12.82683245,100122.8175,2.69E-02,537.7786159
 07/10  11:10:00,19.93170833,1,124533.9598,325.9412953,24.00074913,429.2004167,556.103529,12.82607763,100122.5197,2.63E-02,538.8787737
 07/10  11:15:00,19.948375,1,115596.328,312.9971504,24.00077141,421.2166229,557.1636249,12.82502653,100122.2219,2.58E-02,539.8918746
 07/10  11:20:00,19.96504167,1,107463.9556,299.8973433,24.00079071,413.7727001,558.1412012,12.82423837,100121.9241,2.53E-02,540.8256996
 07/10  11:25:00,19.98170833,1,100172.2907,286.651331,24.00080817,406.6792069,559.0435338,12.82393784,100121.6263,2.48E-02,541.6868342
 07/10  11:30:00,19.998375,1,93747.77952,273.2687778,24.00082495,399.7471161,559.8781188,12.82424019,100121.3285,2.43E-02,542.4816875
 07/10  11:35:00,20.01504167,1,88515.72927,261.0814788,24.0008423,392.8683031,560.6524761,12.82496683,100121.0308,2.39E-02,543.2168629
 07/10  11:40:00,20.03170833,1,84173.81162,248.8083784,24.00085762,385.8418882,561.3742354,12.82649681,100120.733,2.34E-02,543.8989844
 07/10  11:45:00,20.048375,1,80706.97307,236.4616429,24.00087059,379.2387261,562.0488874,12.82603591,100120.4352,2.30E-02,544.5347731
 07/10  11:50:00,20.06504167,1,78089.63829,224.0533825,24.00088362,372.6842528,562.6813059,12.82671674,100120.1374,2.26E-02,545.1290655
 07/10  11:55:00,20.08170833,1,76285.88355,211.5956427,24.00089679,366.1502942,563.2762075,12.82765625,100119.8396,2.21E-02,545.6861549
 07/10  12:00:00,20.098375,1,75249.80858,199.1003962,24.00090924,359.8296023,563.8374243,12.82783795,100119.5419,2.17E-02,546.2101962
 07/10  12:05:00,20.14004167,0.5,75082.3144,198.8191362,24.00098483,353.3834369,559.3898415,12.9372051,100119.1448,1.99E-02,546.704565
 07/10  12:10:00,20.18170833,0.5,75202.1274,198.4929688,24.00098975,347.711507,552.4431886,12.83978091,100118.7478,1.94E-02,542.7867456
 07/10  12:15:00,20.223375,0.5,75321.88063,198.1220967,24.0009808,342.7125948,545.372177,12.82653927,100118.3507,1.91E-02,536.6675271
 07/10  12:20:00,20.26504167,0.5,75441.95687,197.706721,24.00097115,338.1777011,539.1181707,12.82433917,100117.9537,1.89E-02,530.4387625
 07/10  12:25:00,20.30670833,0.5,75562.62119,197.2470416,24.00096363,334.0476416,533.77371,12.82198203,100117.5566,1.87E-02,524.9296876
 07/10  12:30:00,20.348375,0.5,75684.02178,196.7432568,24.00095837,330.2867254,529.1771877,12.81967739,100117.1596,1.85E-02,520.2218199
 07/10  12:35:00,20.39004167,0.5,76028.6173,197.4855838,24.00095478,326.8887595,525.171246,12.81729652,100116.7626,1.84E-02,516.1728016
 07/10  12:40:00,20.43170833,0.5,76365.80109,198.1440479,24.0009523,323.8808571,521.6524869,12.81461836,100116.3655,1.82E-02,512.6440183
 07/10  12:45:00,20.473375,0.5,76696.32131,198.7201208,24.00095069,321.1948104,518.5543976,12.81224833,100115.9685,1.81E-02,509.544388
 07/10  12:50:00,20.51504167,0.5,77020.75161,199.2152309,24.00094976,318.7983209,515.8271635,12.81007096,100115.5714,1.80E-02,506.8153204
 07/10  12:55:00,20.55670833,0.5,77339.49587,199.6307638,24.00094941,316.6671703,513.4278665,12.80803402,100115.1744,1.80E-02,504.4129344
 07/10  13:00:00,20.598375,0.5,77652.79477,199.9680617,24.00094953,314.7793322,511.3177297,12.80612934,100114.7773,1.79E-02,502.2994241
 07/10  13:05:00,20.698375,1,77960.73362,200.9591332,24.00088481,313.9988885,514.4823454,12.64201947,100114.1818,1.94E-02,500.4406313
 07/10  13:10:00,20.798375,1,77730.58485,199.8842378,24.00087403,313.0162414,520.3470848,12.77142525,100113.5862,1.97E-02,503.2283011
 07/10  13:15:00,20.898375,1,78223.33162,200.552899,24.00088014,312.1655053,526.4824208,12.78687045,100112.9907,1.99E-02,508.3944758
 07/10  13:20:00,20.998375,1,78722.82449,200.3324298,24.00088853,311.5181121,531.916604,12.78800705,100112.3951,2.00E-02,513.7990156
 07/10  13:25:00,21.098375,1,79229.31069,200.0073268,24.00089563,311.0344312,536.5404834,12.7875177,100111.7995,2.02E-02,518.5859187
 07/10  13:30:00,21.198375,1,79742.9755,199.6116044,24.00090067,310.7049163,540.5032631,12.78690142,100111.204,2.04E-02,522.6590355
 07/10  13:35:00,21.298375,1,79125.86511,197.3111525,24.00090523,310.1215682,543.9519223,12.78820045,100110.6084,2.05E-02,526.149798
 07/10  13:40:00,21.398375,1,78488.24864,194.9918988,24.00090894,309.4656604,546.9802786,12.78861866,100110.0128,2.07E-02,529.1876782
 07/10  13:45:00,21.498375,1,77828.8641,192.6527214,24.00091199,308.7808299,549.6460373,12.78889664,100109.4173,2.08E-02,531.8553188
 07/10  13:50:00,21.598375,1,77146.54698,190.2925689,24.00091455,308.0748281,551.9911925,12.7891719,100108.8217,2.10E-02,534.2035519
 07/10  13:55:00,21.698375,1,76440.2267,187.9104657,24.00091667,307.353662,554.0518426,12.78941309,100108.2262,2.11E-02,536.2693694
 07/10  14:00:00,21.798375,1,75708.92261,185.505519,24.00091839,306.6274267,555.8608136,12.7895997,100107.6306,2.13E-02,538.08457
 07/10  14:05:00,21.85670833,1,74951.73942,183.2813886,24.00092426,305.8128446,557.4504366,12.79524741,100107.2335,2.13E-02,539.6780696
 07/10  14:10:00,21.91504167,1,74167.8625,180.8777576,24.00093034,304.977626,558.8489382,12.7960204,100106.8365,2.14E-02,541.0783484
 07/10  14:15:00,21.973375,1,74800.83728,179.4512073,24.00093433,304.5981271,560.0785511,12.79413126,100106.4395,2.15E-02,542.3102707
 07/10  14:20:00,22.03170833,1,74111.75799,176.7630403,24.00093804,304.0425378,561.1590388,12.79472407,100106.0424,2.15E-02,543.3934212
 07/10  14:25:00,22.09004167,1,73384.60575,174.0315152,24.00094163,303.402725,562.1083145,12.79519014,100105.6454,2.16E-02,544.3452091
 07/10  14:30:00,22.148375,1,72618.84152,171.2559267,24.00094494,302.7414048,562.942234,12.79536657,100105.2483,2.17E-02,545.181414
 07/10  14:35:00,22.20670833,1,72002.49681,169.1682669,24.00094776,302.1284377,563.6744822,12.79520764,100104.8513,2.17E-02,545.9160031
 07/10  14:40:00,22.26504167,1,71366.11339,167.0535523,24.00095017,301.538916,564.3169795,12.79511965,100104.4543,2.18E-02,546.5610314
 07/10  14:45:00,22.323375,1,70709.59412,164.9118631,24.00095229,300.9582083,564.8802481,12.79510332,100104.0572,2.19E-02,547.126999
 07/10  14:50:00,22.38170833,1,70032.87877,162.7432877,24.00095419,300.3801929,565.3736221,12.79512162,100103.6602,2.20E-02,547.6231752
 07/10  14:55:00,22.44004167,1,69335.94119,160.5479228,24.00095592,299.800612,565.8053775,12.79515967,100103.2631,2.20E-02,548.0577821
 07/10  15:00:00,22.498375,1,68618.7868,158.325873,24.00095754,299.2157256,566.1828404,12.79522143,100102.8661,2.21E-02,548.43811
 07/10  15:05:00,22.60670833,1,67881.45019,156.3811323,24.00095241,298.7264349,566.5097041,12.78922033,100102.8661,2.23E-02,548.7706123
 07/10  15:10:00,22.71504167,1,67123.99291,154.4016712,24.00094716,298.2276801,566.789792,12.78875883,100102.8661,2.24E-02,549.0585424
 07/10  15:15:00,22.823375,1,66346.5014,152.3875602,24.00094312,297.7190595,567.0277713,12.78890857,100102.8661,2.26E-02,549.3052682
 07/10  15:20:00,22.93170833,1,65549.08517,150.3388728,24.00094047,297.1949443,567.2285243,12.78915251,100102.8661,2.28E-02,549.5149012
 07/10  15:25:00,23.04004167,1,64731.875,148.2556866,24.00093908,296.6510606,567.3966134,12.78941591,100102.8661,2.30E-02,549.691742
 07/10  15:30:00,23.148375,1,63895.02136,146.1380833,24.00093877,296.0842885,567.5360936,12.78968588,100102.8661,2.31E-02,549.8398096
 07/10  15:35:00,23.25670833,1,63036.16136,144.00559,24.00093937,295.4914384,567.6505267,12.78995498,100102.8661,2.33E-02,549.9626759
 07/10  15:40:00,23.36504167,1,62160.68742,141.8443902,24.00094076,294.8719378,567.7430433,12.79021737,100102.8661,2.35E-02,550.0634786
 07/10  15:45:00,23.473375,1,61268.82775,139.654714,24.00094287,294.2249238,567.8164016,12.79049197,100102.8661,2.36E-02,550.1449752
 07/10  15:50:00,23.58170833,1,60360.8225,137.4367958,24.00094562,293.5494708,567.8730414,12.79075364,100102.8661,2.38E-02,550.2095957
 07/10  15:55:00,23.69004167,1,59436.92263,135.1908752,24.00094892,292.8447706,567.9151212,12.7910098,100102.8661,2.40E-02,550.259489
 07/10  16:00:00,23.798375,1,56068.59847,133.469872,24.00095567,291.3288659,567.9469743,12.79400615,100102.8661,2.41E-02,550.2965565
 07/10  16:05:00,23.68170833,1,55115.60015,131.3715203,24.00099517,289.2496753,567.9846005,12.81819933,100102.2705,2.37E-02,550.3246155
 07/10  16:10:00,23.56504167,1,54150.46403,129.2382709,24.00103294,287.3715548,568.037501,12.82054952,100101.675,2.34E-02,550.35776
 07/10  16:15:00,23.448375,1,53173.45691,127.0702749,24.00106371,285.5260765,568.107656,12.82130749,100101.0794,2.30E-02,550.4043593
 07/10  16:20:00,23.33170833,1,52184.85188,124.8676946,24.00108773,283.6189084,568.1938468,12.82224587,100100.4838,2.27E-02,550.466158
 07/10  16:25:00,23.21504167,1,51184.9277,122.6307062,24.0011054,281.9081472,568.2935398,12.82220525,100099.8883,2.23E-02,550.5420823
 07/10  16:30:00,23.098375,1,50173.96815,120.3121531,24.00111791,280.3490554,568.4041839,12.82220042,100099.2927,2.20E-02,550.6299007
 07/10  16:35:00,22.98170833,1,49081.86022,117.6065698,24.00112651,278.8985952,568.5237212,12.82235362,100098.6971,2.17E-02,550.7273657
 07/10  16:40:00,22.86504167,1,47984.55474,114.8914448,24.00113196,277.5686167,568.6504755,12.82245506,100098.1016,2.13E-02,550.8326645
